Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Timeframe
01/01/2020,Oneoff,7702.SB,7702,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7702.GO,7702,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7702.CA,7702,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7703.ST,7703,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7703.CB,7703,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,7703.SB,7703,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7703.GO,7703,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7703.CA,7703,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7704.ST,7704,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7704.CB,7704,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,7704.SB,7704,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7704.GO,7704,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7704.CA,7704,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7705.ST,7705,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7705.CB,7705,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,7705.SB,7705,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7705.GO,7705,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7705.CA,7705,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7706.ST,7706,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7706.CB,7706,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,7706.SB,7706,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7706.GO,7706,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7706.CA,7706,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7707.ST,7707,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7707.CB,7707,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7707.SB,7707,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7707.GO,7707,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7707.CA,7707,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7708.ST,7708,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7708.CB,7708,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7708.SB,7708,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,7708.GO,7708,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7708.CA,7708,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7709.ST,7709,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7709.CB,7709,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7709.SB,7709,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,7709.GO,7709,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7709.CA,7709,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7710.ST,7710,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7710.CB,7710,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7710.SB,7710,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,7710.GO,7710,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7710.CA,7710,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7711.ST,7711,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7711.CB,7711,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7711.SB,7711,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,7711.GO,7711,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7711.CA,7711,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7712.ST,7712,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7712.CB,7712,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7712.SB,7712,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,7712.GO,7712,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7712.CA,7712,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7713.ST,7713,stocks,5000.0,194.59,25,1
01/01/2020,Oneoff,7713.CB,7713,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7713.SB,7713,sbonds,60000.0,253.28,236,1
01/01/2020,Oneoff,7713.GO,7713,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7713.CA,7713,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7714.ST,7714,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7714.CB,7714,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,7714.SB,7714,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7714.GO,7714,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7714.CA,7714,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7715.ST,7715,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7715.CB,7715,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,7715.SB,7715,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7715.GO,7715,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7715.CA,7715,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7716.ST,7716,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7716.CB,7716,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,7716.SB,7716,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7716.GO,7716,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7716.CA,7716,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7717.ST,7717,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7717.CB,7717,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,7717.SB,7717,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7717.GO,7717,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7717.CA,7717,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7718.ST,7718,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7718.CB,7718,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,7718.SB,7718,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7718.GO,7718,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7718.CA,7718,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7719.ST,7719,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7719.CB,7719,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7719.SB,7719,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7719.GO,7719,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7719.CA,7719,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7720.ST,7720,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7720.CB,7720,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7720.SB,7720,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7720.GO,7720,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7720.CA,7720,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7721.ST,7721,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7721.CB,7721,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7721.SB,7721,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,7721.GO,7721,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7721.CA,7721,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7722.ST,7722,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7722.CB,7722,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7722.SB,7722,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,7722.GO,7722,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7722.CA,7722,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7723.ST,7723,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7723.CB,7723,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7723.SB,7723,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,7723.GO,7723,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7723.CA,7723,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7724.ST,7724,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7724.CB,7724,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7724.SB,7724,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,7724.GO,7724,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7724.CA,7724,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7725.ST,7725,stocks,10000.0,194.59,51,1
01/01/2020,Oneoff,7725.CB,7725,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7725.SB,7725,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,7725.GO,7725,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7725.CA,7725,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7726.ST,7726,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7726.CB,7726,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,7726.SB,7726,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7726.GO,7726,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7726.CA,7726,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7727.ST,7727,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7727.CB,7727,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,7727.SB,7727,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7727.GO,7727,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7727.CA,7727,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7728.ST,7728,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7728.CB,7728,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,7728.SB,7728,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7728.GO,7728,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7728.CA,7728,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7729.ST,7729,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7729.CB,7729,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,7729.SB,7729,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7729.GO,7729,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7729.CA,7729,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7730.ST,7730,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7730.CB,7730,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7730.SB,7730,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7730.GO,7730,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7730.CA,7730,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7731.ST,7731,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7731.CB,7731,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7731.SB,7731,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7731.GO,7731,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7731.CA,7731,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7732.ST,7732,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7732.CB,7732,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7732.SB,7732,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7732.GO,7732,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7732.CA,7732,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7733.ST,7733,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7733.CB,7733,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7733.SB,7733,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,7733.GO,7733,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7733.CA,7733,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7734.ST,7734,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7734.CB,7734,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7734.SB,7734,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,7734.GO,7734,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7734.CA,7734,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7735.ST,7735,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7735.CB,7735,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7735.SB,7735,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,7735.GO,7735,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7735.CA,7735,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7736.ST,7736,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,7736.CB,7736,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7736.SB,7736,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,7736.GO,7736,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7736.CA,7736,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7737.ST,7737,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7737.CB,7737,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,7737.SB,7737,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7737.GO,7737,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7737.CA,7737,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7738.ST,7738,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7738.CB,7738,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,7738.SB,7738,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7738.GO,7738,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7738.CA,7738,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7739.ST,7739,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7739.CB,7739,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,7739.SB,7739,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7739.GO,7739,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7739.CA,7739,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7740.ST,7740,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7740.CB,7740,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7740.SB,7740,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7740.GO,7740,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7740.CA,7740,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7741.ST,7741,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7741.CB,7741,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7741.SB,7741,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7741.GO,7741,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7741.CA,7741,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7742.ST,7742,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7742.CB,7742,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7742.SB,7742,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7742.GO,7742,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7742.CA,7742,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7743.ST,7743,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7743.CB,7743,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7743.SB,7743,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7743.GO,7743,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7743.CA,7743,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7744.ST,7744,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7744.CB,7744,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7744.SB,7744,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,7744.GO,7744,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7744.CA,7744,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7745.ST,7745,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7745.CB,7745,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7745.SB,7745,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,7745.GO,7745,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7745.CA,7745,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7746.ST,7746,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,7746.CB,7746,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7746.SB,7746,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,7746.GO,7746,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7746.CA,7746,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7747.ST,7747,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7747.CB,7747,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,7747.SB,7747,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7747.GO,7747,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7747.CA,7747,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7748.ST,7748,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7748.CB,7748,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,7748.SB,7748,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7748.GO,7748,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7748.CA,7748,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7749.ST,7749,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7749.CB,7749,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7749.SB,7749,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7749.GO,7749,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7749.CA,7749,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7750.ST,7750,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7750.CB,7750,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7750.SB,7750,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7750.GO,7750,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7750.CA,7750,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7751.ST,7751,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7751.CB,7751,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7751.SB,7751,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7751.GO,7751,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7751.CA,7751,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7752.ST,7752,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7752.CB,7752,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7752.SB,7752,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7752.GO,7752,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7752.CA,7752,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7753.ST,7753,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7753.CB,7753,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7753.SB,7753,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7753.GO,7753,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7753.CA,7753,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7754.ST,7754,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7754.CB,7754,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7754.SB,7754,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,7754.GO,7754,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7754.CA,7754,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7755.ST,7755,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,7755.CB,7755,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7755.SB,7755,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,7755.GO,7755,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7755.CA,7755,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7756.ST,7756,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7756.CB,7756,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,7756.SB,7756,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7756.GO,7756,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7756.CA,7756,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7757.ST,7757,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7757.CB,7757,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7757.SB,7757,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7757.GO,7757,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7757.CA,7757,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7758.ST,7758,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7758.CB,7758,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7758.SB,7758,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7758.GO,7758,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7758.CA,7758,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7759.ST,7759,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7759.CB,7759,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7759.SB,7759,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7759.GO,7759,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7759.CA,7759,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7760.ST,7760,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7760.CB,7760,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7760.SB,7760,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7760.GO,7760,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7760.CA,7760,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7761.ST,7761,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7761.CB,7761,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7761.SB,7761,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7761.GO,7761,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7761.CA,7761,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7762.ST,7762,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7762.CB,7762,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7762.SB,7762,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7762.GO,7762,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7762.CA,7762,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7763.ST,7763,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,7763.CB,7763,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7763.SB,7763,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,7763.GO,7763,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7763.CA,7763,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7764.ST,7764,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7764.CB,7764,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,7764.SB,7764,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7764.GO,7764,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7764.CA,7764,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7765.ST,7765,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7765.CB,7765,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7765.SB,7765,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7765.GO,7765,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7765.CA,7765,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7766.ST,7766,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7766.CB,7766,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7766.SB,7766,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7766.GO,7766,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7766.CA,7766,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7767.ST,7767,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7767.CB,7767,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7767.SB,7767,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,7767.GO,7767,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7767.CA,7767,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7768.ST,7768,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7768.CB,7768,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,7768.SB,7768,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,7768.GO,7768,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7768.CA,7768,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7769.ST,7769,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7769.CB,7769,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,7769.SB,7769,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,7769.GO,7769,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7769.CA,7769,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7770.ST,7770,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,7770.CB,7770,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,7770.SB,7770,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,7770.GO,7770,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7770.CA,7770,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7771.ST,7771,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,7771.CB,7771,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,7771.SB,7771,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,7771.GO,7771,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7771.CA,7771,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7772.ST,7772,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,7772.CB,7772,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,7772.SB,7772,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,7772.GO,7772,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7772.CA,7772,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7773.ST,7773,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,7773.CB,7773,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,7773.SB,7773,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,7773.GO,7773,gold,5000.0,143.95,34,1
01/01/2020,Oneoff,7773.CA,7773,cash,30000.0,1,30000,1
01/01/2020,Oneoff,7774.ST,7774,stocks,40000.0,194.59,205,1
