Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Purchase_num,Timeframe
15/12/2020,oneoff-rebal.,5.11.ST,5,stocks,0.0,202.46,0.0,0.0,12
15/12/2020,oneoff-rebal.,5.11.CB,5,cbonds,81325.32,80.76,1005.0,0,12
15/12/2020,oneoff-rebal.,5.11.SB,5,sbonds,9953.97,255.23,39.0,0.0,12
15/12/2020,oneoff-rebal.,5.11.GO,5,gold,0.0,173.94,0.0,0,12
15/12/2020,oneoff-rebal.,5.11.CA,5,cash,10177.0,1,10145.0,0.0,12
01/01/2020,oneoff-rebal.,6.0.ST,6,stocks,0.0,194.59,0.0,0.0,12
01/01/2020,oneoff-rebal.,6.0.CB,6,cbonds,74942.28,77.58,966.0,74942.28,12
01/01/2020,oneoff-rebal.,6.0.SB,6,sbonds,14943.52,253.28,59.0,14943.52,12
01/01/2020,oneoff-rebal.,6.0.GO,6,gold,0.0,143.95,0.0,0.0,12
01/01/2020,oneoff-rebal.,6.0.CA,6,cash,10000.0,1,10000.0,10000.0,12
15/01/2020,oneoff-rebal.,6.0.ST,6,stocks,0.0,196.77,0.0,0.0,12
15/01/2020,oneoff-rebal.,6.0.CB,6,cbonds,75821.34,78.49,963.0,0,12
15/01/2020,oneoff-rebal.,6.0.SB,6,sbonds,14968.890000000001,253.71,59.0,0.0,12
15/01/2020,oneoff-rebal.,6.0.GO,6,gold,0.0,146.54,0.0,0.0,12
15/01/2020,oneoff-rebal.,6.0.CA,6,cash,10000.0,1,10079.0,79.0,12
17/02/2020,oneoff-rebal.,6.1.ST,6,stocks,0.0,205.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,6.1.CB,6,cbonds,76163.67,79.09,964.0,79.09,12
17/02/2020,oneoff-rebal.,6.1.SB,6,sbonds,15492.22,262.58,58.0,0,12
17/02/2020,oneoff-rebal.,6.1.GO,6,gold,0.0,150.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,6.1.CA,6,cash,10079.0,1,10173.0,94.0,12
16/03/2020,oneoff-rebal.,6.2.ST,6,stocks,0.0,140.35,0.0,0.0,12
16/03/2020,oneoff-rebal.,6.2.CB,6,cbonds,73427.88,76.17,973.0,685.53,12
16/03/2020,oneoff-rebal.,6.2.SB,6,sbonds,15278.94,263.43,56.0,0,12
16/03/2020,oneoff-rebal.,6.2.GO,6,gold,0.0,141.64,0.0,0,12
16/03/2020,oneoff-rebal.,6.2.CA,6,cash,10173.0,1,9887.0,0.0,12
15/04/2020,oneoff-rebal.,6.3.ST,6,stocks,0.0,165.54,0.0,0.0,12
15/04/2020,oneoff-rebal.,6.3.CB,6,cbonds,77110.25,79.25,963.0,0,12
15/04/2020,oneoff-rebal.,6.3.SB,6,sbonds,14862.960000000001,265.41,57.0,265.41,12
15/04/2020,oneoff-rebal.,6.3.GO,6,gold,0.0,161.85,0.0,0.0,12
15/04/2020,oneoff-rebal.,6.3.CA,6,cash,9887.0,1,10186.0,299.0,12
15/05/2020,oneoff-rebal.,6.4.ST,6,stocks,0.0,171.16,0.0,0.0,12
15/05/2020,oneoff-rebal.,6.4.CB,6,cbonds,78214.86,81.22,957.0,0,12
15/05/2020,oneoff-rebal.,6.4.SB,6,sbonds,15294.81,268.33,57.0,0.0,12
15/05/2020,oneoff-rebal.,6.4.GO,6,gold,0.0,163.93,0.0,0.0,12
15/05/2020,oneoff-rebal.,6.4.CA,6,cash,10186.0,1,10369.0,183.0,12
15/06/2020,oneoff-rebal.,6.5.ST,6,stocks,0.0,177.85,0.0,0.0,12
15/06/2020,oneoff-rebal.,6.5.CB,6,cbonds,78196.47,81.71,950.0,0,12
15/06/2020,oneoff-rebal.,6.5.SB,6,sbonds,14981.88,262.84,59.0,525.68,12
15/06/2020,oneoff-rebal.,6.5.GO,6,gold,0.0,162.33,0.0,0,12
15/06/2020,oneoff-rebal.,6.5.CA,6,cash,10369.0,1,10354.0,0.0,12
15/07/2020,oneoff-rebal.,6.6.ST,6,stocks,0.0,186.19,0.0,0.0,12
15/07/2020,oneoff-rebal.,6.6.CB,6,cbonds,79201.5,83.37,944.0,0,12
15/07/2020,oneoff-rebal.,6.6.SB,6,sbonds,15442.66,261.74,60.0,261.74,12
15/07/2020,oneoff-rebal.,6.6.GO,6,gold,0.0,170.34,0.0,0.0,12
15/07/2020,oneoff-rebal.,6.6.CA,6,cash,10354.0,1,10499.0,145.0,12
17/08/2020,oneoff-rebal.,6.7.ST,6,stocks,0.0,186.67,0.0,0.0,12
17/08/2020,oneoff-rebal.,6.7.CB,6,cbonds,76973.76000000001,81.54,946.0,163.08,12
17/08/2020,oneoff-rebal.,6.7.SB,6,sbonds,15384.600000000002,256.41,60.0,0.0,12
17/08/2020,oneoff-rebal.,6.7.GO,6,gold,0.0,186.5,0.0,0,12
17/08/2020,oneoff-rebal.,6.7.CA,6,cash,10499.0,1,10285.0,0.0,12
15/09/2020,oneoff-rebal.,6.8.ST,6,stocks,0.0,188.44,0.0,0.0,12
15/09/2020,oneoff-rebal.,6.8.CB,6,cbonds,78612.59999999999,83.1,941.0,0,12
15/09/2020,oneoff-rebal.,6.8.SB,6,sbonds,15424.8,257.08,60.0,0.0,12
15/09/2020,oneoff-rebal.,6.8.GO,6,gold,0.0,183.45,0.0,0.0,12
15/09/2020,oneoff-rebal.,6.8.CA,6,cash,10285.0,1,10432.0,147.0,12
15/10/2020,oneoff-rebal.,6.9.ST,6,stocks,0.0,193.25,0.0,0.0,12
15/10/2020,oneoff-rebal.,6.9.CB,6,cbonds,76870.29,81.69,944.0,245.07,12
15/10/2020,oneoff-rebal.,6.9.SB,6,sbonds,15593.4,259.89,59.0,0,12
15/10/2020,oneoff-rebal.,6.9.GO,6,gold,0.0,178.92,0.0,0,12
15/10/2020,oneoff-rebal.,6.9.CA,6,cash,10432.0,1,10289.0,0.0,12
16/11/2020,oneoff-rebal.,6.10.ST,6,stocks,0.0,201.2,0.0,0.0,12
16/11/2020,oneoff-rebal.,6.10.CB,6,cbonds,76256.32,80.78,944.0,0.0,12
16/11/2020,oneoff-rebal.,6.10.SB,6,sbonds,15198.400000000001,257.6,59.0,0.0,12
16/11/2020,oneoff-rebal.,6.10.GO,6,gold,0.0,177.15,0.0,0,12
16/11/2020,oneoff-rebal.,6.10.CA,6,cash,10289.0,1,10174.0,0.0,12
15/12/2020,oneoff-rebal.,6.11.ST,6,stocks,0.0,202.46,0.0,0.0,12
15/12/2020,oneoff-rebal.,6.11.CB,6,cbonds,76237.44,80.76,942.0,0,12
15/12/2020,oneoff-rebal.,6.11.SB,6,sbonds,15058.57,255.23,59.0,0.0,12
15/12/2020,oneoff-rebal.,6.11.GO,6,gold,0.0,173.94,0.0,0,12
15/12/2020,oneoff-rebal.,6.11.CA,6,cash,10174.0,1,10147.0,0.0,12
01/01/2020,oneoff-rebal.,7.0.ST,7,stocks,0.0,194.59,0.0,0.0,12
01/01/2020,oneoff-rebal.,7.0.CB,7,cbonds,69977.16,77.58,902.0,69977.16,12
01/01/2020,oneoff-rebal.,7.0.SB,7,sbonds,19755.84,253.28,78.0,19755.84,12
01/01/2020,oneoff-rebal.,7.0.GO,7,gold,0.0,143.95,0.0,0.0,12
01/01/2020,oneoff-rebal.,7.0.CA,7,cash,10000.0,1,10000.0,10000.0,12
15/01/2020,oneoff-rebal.,7.0.ST,7,stocks,0.0,196.77,0.0,0.0,12
15/01/2020,oneoff-rebal.,7.0.CB,7,cbonds,70797.98,78.49,897.0,0,12
15/01/2020,oneoff-rebal.,7.0.SB,7,sbonds,19789.38,253.71,79.0,253.71,12
15/01/2020,oneoff-rebal.,7.0.GO,7,gold,0.0,146.54,0.0,0.0,12
15/01/2020,oneoff-rebal.,7.0.CA,7,cash,10000.0,1,10058.0,58.0,12
17/02/2020,oneoff-rebal.,7.1.ST,7,stocks,0.0,205.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,7.1.CB,7,cbonds,70943.73,79.09,900.0,237.27,12
17/02/2020,oneoff-rebal.,7.1.SB,7,sbonds,20743.82,262.58,77.0,0,12
17/02/2020,oneoff-rebal.,7.1.GO,7,gold,0.0,150.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,7.1.CA,7,cash,10058.0,1,10174.0,116.0,12
16/03/2020,oneoff-rebal.,7.2.ST,7,stocks,0.0,140.35,0.0,0.0,12
16/03/2020,oneoff-rebal.,7.2.CB,7,cbonds,68553.0,76.17,909.0,685.53,12
16/03/2020,oneoff-rebal.,7.2.SB,7,sbonds,20284.11,263.43,75.0,0,12
16/03/2020,oneoff-rebal.,7.2.GO,7,gold,0.0,141.64,0.0,0,12
16/03/2020,oneoff-rebal.,7.2.CA,7,cash,10174.0,1,9901.0,0.0,12
15/04/2020,oneoff-rebal.,7.3.ST,7,stocks,0.0,165.54,0.0,0.0,12
15/04/2020,oneoff-rebal.,7.3.CB,7,cbonds,72038.25,79.25,899.0,0,12
15/04/2020,oneoff-rebal.,7.3.SB,7,sbonds,19905.750000000004,265.41,76.0,265.41,12
15/04/2020,oneoff-rebal.,7.3.GO,7,gold,0.0,161.85,0.0,0.0,12
15/04/2020,oneoff-rebal.,7.3.CA,7,cash,9901.0,1,10184.0,283.0,12
15/05/2020,oneoff-rebal.,7.4.ST,7,stocks,0.0,171.16,0.0,0.0,12
15/05/2020,oneoff-rebal.,7.4.CB,7,cbonds,73016.78,81.22,892.0,0,12
15/05/2020,oneoff-rebal.,7.4.SB,7,sbonds,20393.079999999998,268.33,77.0,268.33,12
15/05/2020,oneoff-rebal.,7.4.GO,7,gold,0.0,163.93,0.0,0.0,12
15/05/2020,oneoff-rebal.,7.4.CA,7,cash,10184.0,1,10359.0,175.0,12
15/06/2020,oneoff-rebal.,7.5.ST,7,stocks,0.0,177.85,0.0,0.0,12
15/06/2020,oneoff-rebal.,7.5.CB,7,cbonds,72885.31999999999,81.71,886.0,0,12
15/06/2020,oneoff-rebal.,7.5.SB,7,sbonds,20238.679999999997,262.84,78.0,262.84,12
15/06/2020,oneoff-rebal.,7.5.GO,7,gold,0.0,162.33,0.0,0,12
15/06/2020,oneoff-rebal.,7.5.CA,7,cash,10359.0,1,10348.0,0.0,12
15/07/2020,oneoff-rebal.,7.6.ST,7,stocks,0.0,186.19,0.0,0.0,12
15/07/2020,oneoff-rebal.,7.6.CB,7,cbonds,73865.82,83.37,878.0,0,12
15/07/2020,oneoff-rebal.,7.6.SB,7,sbonds,20415.72,261.74,79.0,261.74,12
15/07/2020,oneoff-rebal.,7.6.GO,7,gold,0.0,170.34,0.0,0.0,12
15/07/2020,oneoff-rebal.,7.6.CA,7,cash,10348.0,1,10462.0,114.0,12
17/08/2020,oneoff-rebal.,7.7.ST,7,stocks,0.0,186.67,0.0,0.0,12
17/08/2020,oneoff-rebal.,7.7.CB,7,cbonds,71592.12000000001,81.54,878.0,0.0,12
17/08/2020,oneoff-rebal.,7.7.SB,7,sbonds,20256.390000000003,256.41,79.0,0.0,12
17/08/2020,oneoff-rebal.,7.7.GO,7,gold,0.0,186.5,0.0,0,12
17/08/2020,oneoff-rebal.,7.7.CA,7,cash,10462.0,1,10231.0,0.0,12
15/09/2020,oneoff-rebal.,7.8.ST,7,stocks,0.0,188.44,0.0,0.0,12
15/09/2020,oneoff-rebal.,7.8.CB,7,cbonds,72961.79999999999,83.1,871.0,0,12
15/09/2020,oneoff-rebal.,7.8.SB,7,sbonds,20309.32,257.08,80.0,257.08,12
15/09/2020,oneoff-rebal.,7.8.GO,7,gold,0.0,183.45,0.0,0.0,12
15/09/2020,oneoff-rebal.,7.8.CA,7,cash,10231.0,1,10350.0,119.0,12
15/10/2020,oneoff-rebal.,7.9.ST,7,stocks,0.0,193.25,0.0,0.0,12
15/10/2020,oneoff-rebal.,7.9.CB,7,cbonds,71151.99,81.69,876.0,408.45,12
15/10/2020,oneoff-rebal.,7.9.SB,7,sbonds,20791.199999999997,259.89,78.0,0,12
15/10/2020,oneoff-rebal.,7.9.GO,7,gold,0.0,178.92,0.0,0,12
15/10/2020,oneoff-rebal.,7.9.CA,7,cash,10350.0,1,10229.0,0.0,12
16/11/2020,oneoff-rebal.,7.10.ST,7,stocks,0.0,201.2,0.0,0.0,12
16/11/2020,oneoff-rebal.,7.10.CB,7,cbonds,70763.28,80.78,875.0,0,12
16/11/2020,oneoff-rebal.,7.10.SB,7,sbonds,20092.800000000003,257.6,78.0,0.0,12
16/11/2020,oneoff-rebal.,7.10.GO,7,gold,0.0,177.15,0.0,0,12
16/11/2020,oneoff-rebal.,7.10.CA,7,cash,10229.0,1,10108.0,0.0,12
15/12/2020,oneoff-rebal.,7.11.ST,7,stocks,0.0,202.46,0.0,0.0,12
15/12/2020,oneoff-rebal.,7.11.CB,7,cbonds,70665.0,80.76,872.0,0,12
15/12/2020,oneoff-rebal.,7.11.SB,7,sbonds,19907.94,255.23,78.0,0.0,12
15/12/2020,oneoff-rebal.,7.11.GO,7,gold,0.0,173.94,0.0,0,12
15/12/2020,oneoff-rebal.,7.11.CA,7,cash,10108.0,1,10068.0,0.0,12
01/01/2020,oneoff-rebal.,8.0.ST,8,stocks,0.0,194.59,0.0,0.0,12
01/01/2020,oneoff-rebal.,8.0.CB,8,cbonds,64934.46,77.58,837.0,64934.46,12
01/01/2020,oneoff-rebal.,8.0.SB,8,sbonds,24821.44,253.28,98.0,24821.44,12
01/01/2020,oneoff-rebal.,8.0.GO,8,gold,0.0,143.95,0.0,0.0,12
01/01/2020,oneoff-rebal.,8.0.CA,8,cash,10000.0,1,10000.0,10000.0,12
15/01/2020,oneoff-rebal.,8.0.ST,8,stocks,0.0,196.77,0.0,0.0,12
15/01/2020,oneoff-rebal.,8.0.CB,8,cbonds,65696.12999999999,78.49,832.0,0,12
15/01/2020,oneoff-rebal.,8.0.SB,8,sbonds,24863.58,253.71,99.0,253.71,12
15/01/2020,oneoff-rebal.,8.0.GO,8,gold,0.0,146.54,0.0,0.0,12
15/01/2020,oneoff-rebal.,8.0.CA,8,cash,10000.0,1,10055.0,55.0,12
17/02/2020,oneoff-rebal.,8.1.ST,8,stocks,0.0,205.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,8.1.CB,8,cbonds,65802.88,79.09,837.0,395.45,12
17/02/2020,oneoff-rebal.,8.1.SB,8,sbonds,25995.42,262.58,96.0,0,12
17/02/2020,oneoff-rebal.,8.1.GO,8,gold,0.0,150.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,8.1.CA,8,cash,10055.0,1,10185.0,130.0,12
16/03/2020,oneoff-rebal.,8.2.ST,8,stocks,0.0,140.35,0.0,0.0,12
16/03/2020,oneoff-rebal.,8.2.CB,8,cbonds,63754.29,76.17,846.0,685.53,12
16/03/2020,oneoff-rebal.,8.2.SB,8,sbonds,25289.28,263.43,94.0,0,12
16/03/2020,oneoff-rebal.,8.2.GO,8,gold,0.0,141.64,0.0,0,12
16/03/2020,oneoff-rebal.,8.2.CA,8,cash,10185.0,1,9922.0,0.0,12
15/04/2020,oneoff-rebal.,8.3.ST,8,stocks,0.0,165.54,0.0,0.0,12
15/04/2020,oneoff-rebal.,8.3.CB,8,cbonds,67045.5,79.25,835.0,0,12
15/04/2020,oneoff-rebal.,8.3.SB,8,sbonds,24948.54,265.41,95.0,265.41,12
15/04/2020,oneoff-rebal.,8.3.GO,8,gold,0.0,161.85,0.0,0.0,12
15/04/2020,oneoff-rebal.,8.3.CA,8,cash,9922.0,1,10191.0,269.0,12
15/05/2020,oneoff-rebal.,8.4.ST,8,stocks,0.0,171.16,0.0,0.0,12
15/05/2020,oneoff-rebal.,8.4.CB,8,cbonds,67818.7,81.22,828.0,0,12
15/05/2020,oneoff-rebal.,8.4.SB,8,sbonds,25491.35,268.33,96.0,268.33,12
15/05/2020,oneoff-rebal.,8.4.GO,8,gold,0.0,163.93,0.0,0.0,12
15/05/2020,oneoff-rebal.,8.4.CA,8,cash,10191.0,1,10350.0,159.0,12
15/06/2020,oneoff-rebal.,8.5.ST,8,stocks,0.0,177.85,0.0,0.0,12
15/06/2020,oneoff-rebal.,8.5.CB,8,cbonds,67655.87999999999,81.71,821.0,0,12
15/06/2020,oneoff-rebal.,8.5.SB,8,sbonds,25232.64,262.84,98.0,525.68,12
15/06/2020,oneoff-rebal.,8.5.GO,8,gold,0.0,162.33,0.0,0,12
15/06/2020,oneoff-rebal.,8.5.CA,8,cash,10350.0,1,10323.0,0.0,12
15/07/2020,oneoff-rebal.,8.6.ST,8,stocks,0.0,186.19,0.0,0.0,12
15/07/2020,oneoff-rebal.,8.6.CB,8,cbonds,68446.77,83.37,814.0,0,12
15/07/2020,oneoff-rebal.,8.6.SB,8,sbonds,25650.52,261.74,99.0,261.74,12
15/07/2020,oneoff-rebal.,8.6.GO,8,gold,0.0,170.34,0.0,0.0,12
15/07/2020,oneoff-rebal.,8.6.CA,8,cash,10323.0,1,10442.0,119.0,12
17/08/2020,oneoff-rebal.,8.7.ST,8,stocks,0.0,186.67,0.0,0.0,12
17/08/2020,oneoff-rebal.,8.7.CB,8,cbonds,66373.56000000001,81.54,814.0,0.0,12
17/08/2020,oneoff-rebal.,8.7.SB,8,sbonds,25384.590000000004,256.41,99.0,0.0,12
17/08/2020,oneoff-rebal.,8.7.GO,8,gold,0.0,186.5,0.0,0,12
17/08/2020,oneoff-rebal.,8.7.CA,8,cash,10442.0,1,10220.0,0.0,12
15/09/2020,oneoff-rebal.,8.8.ST,8,stocks,0.0,188.44,0.0,0.0,12
15/09/2020,oneoff-rebal.,8.8.CB,8,cbonds,67643.4,83.1,808.0,0,12
15/09/2020,oneoff-rebal.,8.8.SB,8,sbonds,25450.92,257.08,100.0,257.08,12
15/09/2020,oneoff-rebal.,8.8.GO,8,gold,0.0,183.45,0.0,0.0,12
15/09/2020,oneoff-rebal.,8.8.CA,8,cash,10220.0,1,10331.0,111.0,12
15/10/2020,oneoff-rebal.,8.9.ST,8,stocks,0.0,193.25,0.0,0.0,12
15/10/2020,oneoff-rebal.,8.9.CB,8,cbonds,66005.52,81.69,814.0,490.14,12
15/10/2020,oneoff-rebal.,8.9.SB,8,sbonds,25989.0,259.89,98.0,0,12
15/10/2020,oneoff-rebal.,8.9.GO,8,gold,0.0,178.92,0.0,0,12
15/10/2020,oneoff-rebal.,8.9.CA,8,cash,10331.0,1,10232.0,0.0,12
16/11/2020,oneoff-rebal.,8.10.ST,8,stocks,0.0,201.2,0.0,0.0,12
16/11/2020,oneoff-rebal.,8.10.CB,8,cbonds,65754.92,80.78,814.0,0.0,12
16/11/2020,oneoff-rebal.,8.10.SB,8,sbonds,25244.800000000003,257.6,98.0,0.0,12
16/11/2020,oneoff-rebal.,8.10.GO,8,gold,0.0,177.15,0.0,0,12
16/11/2020,oneoff-rebal.,8.10.CA,8,cash,10232.0,1,10123.0,0.0,12
15/12/2020,oneoff-rebal.,8.11.ST,8,stocks,0.0,202.46,0.0,0.0,12
15/12/2020,oneoff-rebal.,8.11.CB,8,cbonds,65738.64,80.76,811.0,0,12
15/12/2020,oneoff-rebal.,8.11.SB,8,sbonds,25012.539999999997,255.23,98.0,0.0,12
15/12/2020,oneoff-rebal.,8.11.GO,8,gold,0.0,173.94,0.0,0,12
15/12/2020,oneoff-rebal.,8.11.CA,8,cash,10123.0,1,10087.0,0.0,12
01/01/2020,oneoff-rebal.,9.0.ST,9,stocks,0.0,194.59,0.0,0.0,12
01/01/2020,oneoff-rebal.,9.0.CB,9,cbonds,54926.64,77.58,708.0,54926.64,12
01/01/2020,oneoff-rebal.,9.0.SB,9,sbonds,34952.64,253.28,138.0,34952.64,12
01/01/2020,oneoff-rebal.,9.0.GO,9,gold,0.0,143.95,0.0,0.0,12
01/01/2020,oneoff-rebal.,9.0.CA,9,cash,10000.0,1,10000.0,10000.0,12
15/01/2020,oneoff-rebal.,9.0.ST,9,stocks,0.0,196.77,0.0,0.0,12
15/01/2020,oneoff-rebal.,9.0.CB,9,cbonds,55570.92,78.49,704.0,0,12
15/01/2020,oneoff-rebal.,9.0.SB,9,sbonds,35011.98,253.71,138.0,0.0,12
15/01/2020,oneoff-rebal.,9.0.GO,9,gold,0.0,146.54,0.0,0.0,12
15/01/2020,oneoff-rebal.,9.0.CA,9,cash,10000.0,1,10058.0,58.0,12
17/02/2020,oneoff-rebal.,9.1.ST,9,stocks,0.0,205.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,9.1.CB,9,cbonds,55679.36,79.09,709.0,395.45,12
17/02/2020,oneoff-rebal.,9.1.SB,9,sbonds,36236.04,262.58,135.0,0,12
17/02/2020,oneoff-rebal.,9.1.GO,9,gold,0.0,150.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,9.1.CA,9,cash,10058.0,1,10197.0,139.0,12
16/03/2020,oneoff-rebal.,9.2.ST,9,stocks,0.0,140.35,0.0,0.0,12
16/03/2020,oneoff-rebal.,9.2.CB,9,cbonds,54004.53,76.17,720.0,837.87,12
16/03/2020,oneoff-rebal.,9.2.SB,9,sbonds,35563.05,263.43,132.0,0,12
16/03/2020,oneoff-rebal.,9.2.GO,9,gold,0.0,141.64,0.0,0,12
16/03/2020,oneoff-rebal.,9.2.CA,9,cash,10197.0,1,9976.0,0.0,12
15/04/2020,oneoff-rebal.,9.3.ST,9,stocks,0.0,165.54,0.0,0.0,12
15/04/2020,oneoff-rebal.,9.3.CB,9,cbonds,57060.0,79.25,708.0,0,12
15/04/2020,oneoff-rebal.,9.3.SB,9,sbonds,35034.12,265.41,134.0,530.82,12
15/04/2020,oneoff-rebal.,9.3.GO,9,gold,0.0,161.85,0.0,0.0,12
15/04/2020,oneoff-rebal.,9.3.CA,9,cash,9976.0,1,10207.0,231.0,12
15/05/2020,oneoff-rebal.,9.4.ST,9,stocks,0.0,171.16,0.0,0.0,12
15/05/2020,oneoff-rebal.,9.4.CB,9,cbonds,57503.76,81.22,702.0,0,12
15/05/2020,oneoff-rebal.,9.4.SB,9,sbonds,35956.22,268.33,135.0,268.33,12
15/05/2020,oneoff-rebal.,9.4.GO,9,gold,0.0,163.93,0.0,0.0,12
15/05/2020,oneoff-rebal.,9.4.CA,9,cash,10207.0,1,10366.0,159.0,12
15/06/2020,oneoff-rebal.,9.5.ST,9,stocks,0.0,177.85,0.0,0.0,12
15/06/2020,oneoff-rebal.,9.5.CB,9,cbonds,57360.42,81.71,694.0,0,12
15/06/2020,oneoff-rebal.,9.5.SB,9,sbonds,35483.399999999994,262.84,137.0,525.68,12
15/06/2020,oneoff-rebal.,9.5.GO,9,gold,0.0,162.33,0.0,0,12
15/06/2020,oneoff-rebal.,9.5.CA,9,cash,10366.0,1,10320.0,0.0,12
15/07/2020,oneoff-rebal.,9.6.ST,9,stocks,0.0,186.19,0.0,0.0,12
15/07/2020,oneoff-rebal.,9.6.CB,9,cbonds,57858.780000000006,83.37,686.0,0,12
15/07/2020,oneoff-rebal.,9.6.SB,9,sbonds,35858.380000000005,261.74,139.0,523.48,12
15/07/2020,oneoff-rebal.,9.6.GO,9,gold,0.0,170.34,0.0,0.0,12
15/07/2020,oneoff-rebal.,9.6.CA,9,cash,10320.0,1,10403.0,83.0,12
17/08/2020,oneoff-rebal.,9.7.ST,9,stocks,0.0,186.67,0.0,0.0,12
17/08/2020,oneoff-rebal.,9.7.CB,9,cbonds,55936.44,81.54,687.0,81.54,12
17/08/2020,oneoff-rebal.,9.7.SB,9,sbonds,35640.990000000005,256.41,139.0,0.0,12
17/08/2020,oneoff-rebal.,9.7.GO,9,gold,0.0,186.5,0.0,0,12
17/08/2020,oneoff-rebal.,9.7.CA,9,cash,10403.0,1,10198.0,0.0,12
15/09/2020,oneoff-rebal.,9.8.ST,9,stocks,0.0,188.44,0.0,0.0,12
15/09/2020,oneoff-rebal.,9.8.CB,9,cbonds,57089.7,83.1,681.0,0,12
15/09/2020,oneoff-rebal.,9.8.SB,9,sbonds,35734.119999999995,257.08,140.0,257.08,12
15/09/2020,oneoff-rebal.,9.8.GO,9,gold,0.0,183.45,0.0,0.0,12
15/09/2020,oneoff-rebal.,9.8.CA,9,cash,10198.0,1,10302.0,104.0,12
15/10/2020,oneoff-rebal.,9.9.ST,9,stocks,0.0,193.25,0.0,0.0,12
15/10/2020,oneoff-rebal.,9.9.CB,9,cbonds,55630.89,81.69,688.0,571.83,12
15/10/2020,oneoff-rebal.,9.9.SB,9,sbonds,36384.6,259.89,137.0,0,12
15/10/2020,oneoff-rebal.,9.9.GO,9,gold,0.0,178.92,0.0,0,12
15/10/2020,oneoff-rebal.,9.9.CA,9,cash,10302.0,1,10231.0,0.0,12
16/11/2020,oneoff-rebal.,9.10.ST,9,stocks,0.0,201.2,0.0,0.0,12
16/11/2020,oneoff-rebal.,9.10.CB,9,cbonds,55576.64,80.78,688.0,0.0,12
16/11/2020,oneoff-rebal.,9.10.SB,9,sbonds,35291.200000000004,257.6,137.0,0.0,12
16/11/2020,oneoff-rebal.,9.10.GO,9,gold,0.0,177.15,0.0,0,12
16/11/2020,oneoff-rebal.,9.10.CA,9,cash,10231.0,1,10109.0,0.0,12
15/12/2020,oneoff-rebal.,9.11.ST,9,stocks,0.0,202.46,0.0,0.0,12
15/12/2020,oneoff-rebal.,9.11.CB,9,cbonds,55562.880000000005,80.76,685.0,0,12
15/12/2020,oneoff-rebal.,9.11.SB,9,sbonds,34966.51,255.23,138.0,255.23,12
15/12/2020,oneoff-rebal.,9.11.GO,9,gold,0.0,173.94,0.0,0,12
15/12/2020,oneoff-rebal.,9.11.CA,9,cash,10109.0,1,10063.0,0.0,12
01/01/2020,oneoff-rebal.,10.0.ST,10,stocks,0.0,194.59,0.0,0.0,12
01/01/2020,oneoff-rebal.,10.0.CB,10,cbonds,49961.52,77.58,644.0,49961.52,12
01/01/2020,oneoff-rebal.,10.0.SB,10,sbonds,39764.96,253.28,157.0,39764.96,12
01/01/2020,oneoff-rebal.,10.0.GO,10,gold,0.0,143.95,0.0,0.0,12
01/01/2020,oneoff-rebal.,10.0.CA,10,cash,10000.0,1,10000.0,10000.0,12
15/01/2020,oneoff-rebal.,10.0.ST,10,stocks,0.0,196.77,0.0,0.0,12
15/01/2020,oneoff-rebal.,10.0.CB,10,cbonds,50547.56,78.49,639.0,0,12
15/01/2020,oneoff-rebal.,10.0.SB,10,sbonds,39832.47,253.71,158.0,253.71,12
15/01/2020,oneoff-rebal.,10.0.GO,10,gold,0.0,146.54,0.0,0.0,12
15/01/2020,oneoff-rebal.,10.0.CA,10,cash,10000.0,1,10038.0,38.0,12
17/02/2020,oneoff-rebal.,10.1.ST,10,stocks,0.0,205.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,10.1.CB,10,cbonds,50538.51,79.09,645.0,474.54,12
17/02/2020,oneoff-rebal.,10.1.SB,10,sbonds,41487.64,262.58,155.0,0,12
17/02/2020,oneoff-rebal.,10.1.GO,10,gold,0.0,150.91,0.0,0.0,12
17/02/2020,oneoff-rebal.,10.1.CA,10,cash,10038.0,1,10206.0,168.0,12
16/03/2020,oneoff-rebal.,10.2.ST,10,stocks,0.0,140.35,0.0,0.0,12
16/03/2020,oneoff-rebal.,10.2.CB,10,cbonds,49129.65,76.17,657.0,914.04,12
16/03/2020,oneoff-rebal.,10.2.SB,10,sbonds,40831.65,263.43,152.0,0,12
16/03/2020,oneoff-rebal.,10.2.GO,10,gold,0.0,141.64,0.0,0,12
16/03/2020,oneoff-rebal.,10.2.CA,10,cash,10206.0,1,10016.0,0.0,12
15/04/2020,oneoff-rebal.,10.3.ST,10,stocks,0.0,165.54,0.0,0.0,12
15/04/2020,oneoff-rebal.,10.3.CB,10,cbonds,52067.25,79.25,646.0,0,12
15/04/2020,oneoff-rebal.,10.3.SB,10,sbonds,40342.32000000001,265.41,154.0,530.82,12
