Asset Alloc.,ST,CB,PB,GO,CA
6612,0.15,0.15,0.1,0.4,0.2
6613,0.15,0.1,0.15,0.4,0.2
6614,0.15,0.05,0.2,0.4,0.2
6615,0.15,0.0,0.25,0.4,0.2
6616,0.2,0.2,0.0,0.4,0.2
6617,0.2,0.15,0.05,0.4,0.2
6618,0.2,0.1,0.1,0.4,0.2
6619,0.2,0.05,0.15,0.4,0.2
6620,0.2,0.0,0.2,0.4,0.2
6621,0.25,0.15,0.0,0.4,0.2
6622,0.25,0.1,0.05,0.4,0.2
6623,0.25,0.05,0.1,0.4,0.2
6624,0.25,0.0,0.15,0.4,0.2
6625,0.3,0.1,0.0,0.4,0.2
6626,0.3,0.05,0.05,0.4,0.2
6627,0.3,0.0,0.1,0.4,0.2
6628,0.35,0.05,0.0,0.4,0.2
6629,0.35,0.0,0.05,0.4,0.2
6630,0.4,0.0,0.0,0.4,0.2
6631,0.0,0.35,0.0,0.45,0.2
6632,0.0,0.3,0.05,0.45,0.2
6633,0.0,0.25,0.1,0.45,0.2
6634,0.0,0.2,0.15,0.45,0.2
6635,0.0,0.15,0.2,0.45,0.2
6636,0.0,0.1,0.25,0.45,0.2
6637,0.0,0.05,0.3,0.45,0.2
6638,0.0,0.0,0.35,0.45,0.2
6639,0.05,0.3,0.0,0.45,0.2
6640,0.05,0.25,0.05,0.45,0.2
6641,0.05,0.2,0.1,0.45,0.2
6642,0.05,0.15,0.15,0.45,0.2
6643,0.05,0.1,0.2,0.45,0.2
6644,0.05,0.05,0.25,0.45,0.2
6645,0.05,0.0,0.3,0.45,0.2
6646,0.1,0.25,0.0,0.45,0.2
6647,0.1,0.2,0.05,0.45,0.2
6648,0.1,0.15,0.1,0.45,0.2
6649,0.1,0.1,0.15,0.45,0.2
6650,0.1,0.05,0.2,0.45,0.2
6651,0.1,0.0,0.25,0.45,0.2
6652,0.15,0.2,0.0,0.45,0.2
6653,0.15,0.15,0.05,0.45,0.2
6654,0.15,0.1,0.1,0.45,0.2
6655,0.15,0.05,0.15,0.45,0.2
6656,0.15,0.0,0.2,0.45,0.2
6657,0.2,0.15,0.0,0.45,0.2
6658,0.2,0.1,0.05,0.45,0.2
6659,0.2,0.05,0.1,0.45,0.2
6660,0.2,0.0,0.15,0.45,0.2
6661,0.25,0.1,0.0,0.45,0.2
6662,0.25,0.05,0.05,0.45,0.2
6663,0.25,0.0,0.1,0.45,0.2
6664,0.3,0.05,0.0,0.45,0.2
6665,0.3,0.0,0.05,0.45,0.2
6666,0.35,0.0,0.0,0.45,0.2
6667,0.0,0.3,0.0,0.5,0.2
6668,0.0,0.25,0.05,0.5,0.2
6669,0.0,0.2,0.1,0.5,0.2
6670,0.0,0.15,0.15,0.5,0.2
6671,0.0,0.1,0.2,0.5,0.2
6672,0.0,0.05,0.25,0.5,0.2
6673,0.0,0.0,0.3,0.5,0.2
6674,0.05,0.25,0.0,0.5,0.2
6675,0.05,0.2,0.05,0.5,0.2
6676,0.05,0.15,0.1,0.5,0.2
6677,0.05,0.1,0.15,0.5,0.2
6678,0.05,0.05,0.2,0.5,0.2
6679,0.05,0.0,0.25,0.5,0.2
6680,0.1,0.2,0.0,0.5,0.2
6681,0.1,0.15,0.05,0.5,0.2
6682,0.1,0.1,0.1,0.5,0.2
6683,0.1,0.05,0.15,0.5,0.2
6684,0.1,0.0,0.2,0.5,0.2
6685,0.15,0.15,0.0,0.5,0.2
6686,0.15,0.1,0.05,0.5,0.2
6687,0.15,0.05,0.1,0.5,0.2
6688,0.15,0.0,0.15,0.5,0.2
6689,0.2,0.1,0.0,0.5,0.2
6690,0.2,0.05,0.05,0.5,0.2
6691,0.2,0.0,0.1,0.5,0.2
6692,0.25,0.05,0.0,0.5,0.2
6693,0.25,0.0,0.05,0.5,0.2
6694,0.3,0.0,0.0,0.5,0.2
6695,0.0,0.25,0.0,0.55,0.2
6696,0.0,0.2,0.05,0.55,0.2
6697,0.0,0.15,0.1,0.55,0.2
6698,0.0,0.1,0.15,0.55,0.2
6699,0.0,0.05,0.2,0.55,0.2
6700,0.0,0.0,0.25,0.55,0.2
6701,0.05,0.2,0.0,0.55,0.2
6702,0.05,0.15,0.05,0.55,0.2
6703,0.05,0.1,0.1,0.55,0.2
6704,0.05,0.05,0.15,0.55,0.2
6705,0.05,0.0,0.2,0.55,0.2
6706,0.1,0.15,0.0,0.55,0.2
6707,0.1,0.1,0.05,0.55,0.2
6708,0.1,0.05,0.1,0.55,0.2
6709,0.1,0.0,0.15,0.55,0.2
6710,0.15,0.1,0.0,0.55,0.2
6711,0.15,0.05,0.05,0.55,0.2
6712,0.15,0.0,0.1,0.55,0.2
6713,0.2,0.05,0.0,0.55,0.2
6714,0.2,0.0,0.05,0.55,0.2
6715,0.25,0.0,0.0,0.55,0.2
6716,0.0,0.2,0.0,0.6,0.2
6717,0.0,0.15,0.05,0.6,0.2
6718,0.0,0.1,0.1,0.6,0.2
6719,0.0,0.05,0.15,0.6,0.2
6720,0.0,0.0,0.2,0.6,0.2
6721,0.05,0.15,0.0,0.6,0.2
6722,0.05,0.1,0.05,0.6,0.2
6723,0.05,0.05,0.1,0.6,0.2
6724,0.05,0.0,0.15,0.6,0.2
6725,0.1,0.1,0.0,0.6,0.2
6726,0.1,0.05,0.05,0.6,0.2
6727,0.1,0.0,0.1,0.6,0.2
6728,0.15,0.05,0.0,0.6,0.2
6729,0.15,0.0,0.05,0.6,0.2
6730,0.2,0.0,0.0,0.6,0.2
6731,0.0,0.15,0.0,0.65,0.2
6732,0.0,0.1,0.05,0.65,0.2
6733,0.0,0.05,0.1,0.65,0.2
6734,0.0,0.0,0.15,0.65,0.2
6735,0.05,0.1,0.0,0.65,0.2
6736,0.05,0.05,0.05,0.65,0.2
6737,0.05,0.0,0.1,0.65,0.2
6738,0.1,0.05,0.0,0.65,0.2
6739,0.1,0.0,0.05,0.65,0.2
6740,0.15,0.0,0.0,0.65,0.2
6741,0.0,0.1,0.0,0.7,0.2
6742,0.0,0.05,0.05,0.7,0.2
6743,0.0,0.0,0.1,0.7,0.2
6744,0.05,0.05,0.0,0.7,0.2
6745,0.05,0.0,0.05,0.7,0.2
6746,0.1,0.0,0.0,0.7,0.2
6747,0.0,0.05,0.0,0.75,0.2
6748,0.0,0.0,0.05,0.75,0.2
6749,0.05,0.0,0.0,0.75,0.2
6750,0.0,0.0,0.0,0.8,0.2
6751,0.0,0.75,0.0,0.0,0.25
6752,0.0,0.7,0.05,0.0,0.25
6753,0.0,0.65,0.1,0.0,0.25
6754,0.0,0.6,0.15,0.0,0.25
6755,0.0,0.55,0.2,0.0,0.25
6756,0.0,0.5,0.25,0.0,0.25
6757,0.0,0.45,0.3,0.0,0.25
6758,0.0,0.4,0.35,0.0,0.25
6759,0.0,0.35,0.4,0.0,0.25
6760,0.0,0.3,0.45,0.0,0.25
6761,0.0,0.25,0.5,0.0,0.25
6762,0.0,0.2,0.55,0.0,0.25
6763,0.0,0.15,0.6,0.0,0.25
6764,0.0,0.1,0.65,0.0,0.25
6765,0.0,0.05,0.7,0.0,0.25
6766,0.0,0.0,0.75,0.0,0.25
6767,0.05,0.7,0.0,0.0,0.25
6768,0.05,0.65,0.05,0.0,0.25
6769,0.05,0.6,0.1,0.0,0.25
6770,0.05,0.55,0.15,0.0,0.25
6771,0.05,0.5,0.2,0.0,0.25
6772,0.05,0.45,0.25,0.0,0.25
6773,0.05,0.4,0.3,0.0,0.25
6774,0.05,0.35,0.35,0.0,0.25
6775,0.05,0.3,0.4,0.0,0.25
6776,0.05,0.25,0.45,0.0,0.25
6777,0.05,0.2,0.5,0.0,0.25
6778,0.05,0.15,0.55,0.0,0.25
6779,0.05,0.1,0.6,0.0,0.25
6780,0.05,0.05,0.65,0.0,0.25
6781,0.05,0.0,0.7,0.0,0.25
6782,0.1,0.65,0.0,0.0,0.25
6783,0.1,0.6,0.05,0.0,0.25
6784,0.1,0.55,0.1,0.0,0.25
6785,0.1,0.5,0.15,0.0,0.25
6786,0.1,0.45,0.2,0.0,0.25
6787,0.1,0.4,0.25,0.0,0.25
6788,0.1,0.35,0.3,0.0,0.25
6789,0.1,0.3,0.35,0.0,0.25
6790,0.1,0.25,0.4,0.0,0.25
6791,0.1,0.2,0.45,0.0,0.25
6792,0.1,0.15,0.5,0.0,0.25
6793,0.1,0.1,0.55,0.0,0.25
6794,0.1,0.05,0.6,0.0,0.25
6795,0.1,0.0,0.65,0.0,0.25
6796,0.15,0.6,0.0,0.0,0.25
6797,0.15,0.55,0.05,0.0,0.25
6798,0.15,0.5,0.1,0.0,0.25
6799,0.15,0.45,0.15,0.0,0.25
6800,0.15,0.4,0.2,0.0,0.25
6801,0.15,0.35,0.25,0.0,0.25
6802,0.15,0.3,0.3,0.0,0.25
6803,0.15,0.25,0.35,0.0,0.25
6804,0.15,0.2,0.4,0.0,0.25
6805,0.15,0.15,0.45,0.0,0.25
6806,0.15,0.1,0.5,0.0,0.25
6807,0.15,0.05,0.55,0.0,0.25
6808,0.15,0.0,0.6,0.0,0.25
6809,0.2,0.55,0.0,0.0,0.25
6810,0.2,0.5,0.05,0.0,0.25
6811,0.2,0.45,0.1,0.0,0.25
6812,0.2,0.4,0.15,0.0,0.25
6813,0.2,0.35,0.2,0.0,0.25
6814,0.2,0.3,0.25,0.0,0.25
6815,0.2,0.25,0.3,0.0,0.25
6816,0.2,0.2,0.35,0.0,0.25
6817,0.2,0.15,0.4,0.0,0.25
6818,0.2,0.1,0.45,0.0,0.25
6819,0.2,0.05,0.5,0.0,0.25
6820,0.2,0.0,0.55,0.0,0.25
6821,0.25,0.5,0.0,0.0,0.25
6822,0.25,0.45,0.05,0.0,0.25
6823,0.25,0.4,0.1,0.0,0.25
6824,0.25,0.35,0.15,0.0,0.25
6825,0.25,0.3,0.2,0.0,0.25
6826,0.25,0.25,0.25,0.0,0.25
6827,0.25,0.2,0.3,0.0,0.25
6828,0.25,0.15,0.35,0.0,0.25
6829,0.25,0.1,0.4,0.0,0.25
6830,0.25,0.05,0.45,0.0,0.25
6831,0.25,0.0,0.5,0.0,0.25
6832,0.3,0.45,0.0,0.0,0.25
6833,0.3,0.4,0.05,0.0,0.25
6834,0.3,0.35,0.1,0.0,0.25
6835,0.3,0.3,0.15,0.0,0.25
6836,0.3,0.25,0.2,0.0,0.25
6837,0.3,0.2,0.25,0.0,0.25
6838,0.3,0.15,0.3,0.0,0.25
6839,0.3,0.1,0.35,0.0,0.25
6840,0.3,0.05,0.4,0.0,0.25
6841,0.3,0.0,0.45,0.0,0.25
6842,0.35,0.4,0.0,0.0,0.25
6843,0.35,0.35,0.05,0.0,0.25
6844,0.35,0.3,0.1,0.0,0.25
6845,0.35,0.25,0.15,0.0,0.25
6846,0.35,0.2,0.2,0.0,0.25
6847,0.35,0.15,0.25,0.0,0.25
6848,0.35,0.1,0.3,0.0,0.25
6849,0.35,0.05,0.35,0.0,0.25
6850,0.35,0.0,0.4,0.0,0.25
6851,0.4,0.35,0.0,0.0,0.25
6852,0.4,0.3,0.05,0.0,0.25
6853,0.4,0.25,0.1,0.0,0.25
6854,0.4,0.2,0.15,0.0,0.25
6855,0.4,0.15,0.2,0.0,0.25
6856,0.4,0.1,0.25,0.0,0.25
6857,0.4,0.05,0.3,0.0,0.25
6858,0.4,0.0,0.35,0.0,0.25
6859,0.45,0.3,0.0,0.0,0.25
6860,0.45,0.25,0.05,0.0,0.25
6861,0.45,0.2,0.1,0.0,0.25
6862,0.45,0.15,0.15,0.0,0.25
6863,0.45,0.1,0.2,0.0,0.25
6864,0.45,0.05,0.25,0.0,0.25
6865,0.45,0.0,0.3,0.0,0.25
6866,0.5,0.25,0.0,0.0,0.25
6867,0.5,0.2,0.05,0.0,0.25
6868,0.5,0.15,0.1,0.0,0.25
6869,0.5,0.1,0.15,0.0,0.25
6870,0.5,0.05,0.2,0.0,0.25
6871,0.5,0.0,0.25,0.0,0.25
6872,0.55,0.2,0.0,0.0,0.25
6873,0.55,0.15,0.05,0.0,0.25
6874,0.55,0.1,0.1,0.0,0.25
6875,0.55,0.05,0.15,0.0,0.25
6876,0.55,0.0,0.2,0.0,0.25
6877,0.6,0.15,0.0,0.0,0.25
6878,0.6,0.1,0.05,0.0,0.25
6879,0.6,0.05,0.1,0.0,0.25
6880,0.6,0.0,0.15,0.0,0.25
6881,0.65,0.1,0.0,0.0,0.25
6882,0.65,0.05,0.05,0.0,0.25
6883,0.65,0.0,0.1,0.0,0.25
6884,0.7,0.05,0.0,0.0,0.25
6885,0.7,0.0,0.05,0.0,0.25
6886,0.75,0.0,0.0,0.0,0.25
6887,0.0,0.7,0.0,0.05,0.25
6888,0.0,0.65,0.05,0.05,0.25
6889,0.0,0.6,0.1,0.05,0.25
6890,0.0,0.55,0.15,0.05,0.25
6891,0.0,0.5,0.2,0.05,0.25
6892,0.0,0.45,0.25,0.05,0.25
6893,0.0,0.4,0.3,0.05,0.25
6894,0.0,0.35,0.35,0.05,0.25
6895,0.0,0.3,0.4,0.05,0.25
6896,0.0,0.25,0.45,0.05,0.25
6897,0.0,0.2,0.5,0.05,0.25
6898,0.0,0.15,0.55,0.05,0.25
6899,0.0,0.1,0.6,0.05,0.25
6900,0.0,0.05,0.65,0.05,0.25
6901,0.0,0.0,0.7,0.05,0.25
6902,0.05,0.65,0.0,0.05,0.25
6903,0.05,0.6,0.05,0.05,0.25
6904,0.05,0.55,0.1,0.05,0.25
6905,0.05,0.5,0.15,0.05,0.25
6906,0.05,0.45,0.2,0.05,0.25
6907,0.05,0.4,0.25,0.05,0.25
6908,0.05,0.35,0.3,0.05,0.25
6909,0.05,0.3,0.35,0.05,0.25
6910,0.05,0.25,0.4,0.05,0.25
6911,0.05,0.2,0.45,0.05,0.25
6912,0.05,0.15,0.5,0.05,0.25
6913,0.05,0.1,0.55,0.05,0.25
6914,0.05,0.05,0.6,0.05,0.25
6915,0.05,0.0,0.65,0.05,0.25
6916,0.1,0.6,0.0,0.05,0.25
6917,0.1,0.55,0.05,0.05,0.25
6918,0.1,0.5,0.1,0.05,0.25
6919,0.1,0.45,0.15,0.05,0.25
6920,0.1,0.4,0.2,0.05,0.25
6921,0.1,0.35,0.25,0.05,0.25
6922,0.1,0.3,0.3,0.05,0.25
6923,0.1,0.25,0.35,0.05,0.25
6924,0.1,0.2,0.4,0.05,0.25
6925,0.1,0.15,0.45,0.05,0.25
6926,0.1,0.1,0.5,0.05,0.25
6927,0.1,0.05,0.55,0.05,0.25
6928,0.1,0.0,0.6,0.05,0.25
6929,0.15,0.55,0.0,0.05,0.25
6930,0.15,0.5,0.05,0.05,0.25
6931,0.15,0.45,0.1,0.05,0.25
6932,0.15,0.4,0.15,0.05,0.25
6933,0.15,0.35,0.2,0.05,0.25
6934,0.15,0.3,0.25,0.05,0.25
6935,0.15,0.25,0.3,0.05,0.25
6936,0.15,0.2,0.35,0.05,0.25
6937,0.15,0.15,0.4,0.05,0.25
6938,0.15,0.1,0.45,0.05,0.25
6939,0.15,0.05,0.5,0.05,0.25
6940,0.15,0.0,0.55,0.05,0.25
6941,0.2,0.5,0.0,0.05,0.25
6942,0.2,0.45,0.05,0.05,0.25
6943,0.2,0.4,0.1,0.05,0.25
6944,0.2,0.35,0.15,0.05,0.25
6945,0.2,0.3,0.2,0.05,0.25
6946,0.2,0.25,0.25,0.05,0.25
6947,0.2,0.2,0.3,0.05,0.25
6948,0.2,0.15,0.35,0.05,0.25
6949,0.2,0.1,0.4,0.05,0.25
6950,0.2,0.05,0.45,0.05,0.25
6951,0.2,0.0,0.5,0.05,0.25
6952,0.25,0.45,0.0,0.05,0.25
6953,0.25,0.4,0.05,0.05,0.25
6954,0.25,0.35,0.1,0.05,0.25
6955,0.25,0.3,0.15,0.05,0.25
6956,0.25,0.25,0.2,0.05,0.25
6957,0.25,0.2,0.25,0.05,0.25
6958,0.25,0.15,0.3,0.05,0.25
6959,0.25,0.1,0.35,0.05,0.25
6960,0.25,0.05,0.4,0.05,0.25
6961,0.25,0.0,0.45,0.05,0.25
6962,0.3,0.4,0.0,0.05,0.25
6963,0.3,0.35,0.05,0.05,0.25
6964,0.3,0.3,0.1,0.05,0.25
6965,0.3,0.25,0.15,0.05,0.25
6966,0.3,0.2,0.2,0.05,0.25
6967,0.3,0.15,0.25,0.05,0.25
6968,0.3,0.1,0.3,0.05,0.25
6969,0.3,0.05,0.35,0.05,0.25
6970,0.3,0.0,0.4,0.05,0.25
6971,0.35,0.35,0.0,0.05,0.25
6972,0.35,0.3,0.05,0.05,0.25
6973,0.35,0.25,0.1,0.05,0.25
6974,0.35,0.2,0.15,0.05,0.25
6975,0.35,0.15,0.2,0.05,0.25
6976,0.35,0.1,0.25,0.05,0.25
6977,0.35,0.05,0.3,0.05,0.25
6978,0.35,0.0,0.35,0.05,0.25
6979,0.4,0.3,0.0,0.05,0.25
6980,0.4,0.25,0.05,0.05,0.25
6981,0.4,0.2,0.1,0.05,0.25
6982,0.4,0.15,0.15,0.05,0.25
6983,0.4,0.1,0.2,0.05,0.25
6984,0.4,0.05,0.25,0.05,0.25
6985,0.4,0.0,0.3,0.05,0.25
6986,0.45,0.25,0.0,0.05,0.25
6987,0.45,0.2,0.05,0.05,0.25
6988,0.45,0.15,0.1,0.05,0.25
6989,0.45,0.1,0.15,0.05,0.25
6990,0.45,0.05,0.2,0.05,0.25
6991,0.45,0.0,0.25,0.05,0.25
6992,0.5,0.2,0.0,0.05,0.25
6993,0.5,0.15,0.05,0.05,0.25
6994,0.5,0.1,0.1,0.05,0.25
6995,0.5,0.05,0.15,0.05,0.25
6996,0.5,0.0,0.2,0.05,0.25
6997,0.55,0.15,0.0,0.05,0.25
6998,0.55,0.1,0.05,0.05,0.25
6999,0.55,0.05,0.1,0.05,0.25
7000,0.55,0.0,0.15,0.05,0.25
7001,0.6,0.1,0.0,0.05,0.25
7002,0.6,0.05,0.05,0.05,0.25
7003,0.6,0.0,0.1,0.05,0.25
7004,0.65,0.05,0.0,0.05,0.25
7005,0.65,0.0,0.05,0.05,0.25
7006,0.7,0.0,0.0,0.05,0.25
7007,0.0,0.65,0.0,0.1,0.25
7008,0.0,0.6,0.05,0.1,0.25
7009,0.0,0.55,0.1,0.1,0.25
7010,0.0,0.5,0.15,0.1,0.25
7011,0.0,0.45,0.2,0.1,0.25
7012,0.0,0.4,0.25,0.1,0.25
7013,0.0,0.35,0.3,0.1,0.25
7014,0.0,0.3,0.35,0.1,0.25
7015,0.0,0.25,0.4,0.1,0.25
7016,0.0,0.2,0.45,0.1,0.25
7017,0.0,0.15,0.5,0.1,0.25
7018,0.0,0.1,0.55,0.1,0.25
7019,0.0,0.05,0.6,0.1,0.25
7020,0.0,0.0,0.65,0.1,0.25
7021,0.05,0.6,0.0,0.1,0.25
7022,0.05,0.55,0.05,0.1,0.25
7023,0.05,0.5,0.1,0.1,0.25
7024,0.05,0.45,0.15,0.1,0.25
7025,0.05,0.4,0.2,0.1,0.25
7026,0.05,0.35,0.25,0.1,0.25
7027,0.05,0.3,0.3,0.1,0.25
7028,0.05,0.25,0.35,0.1,0.25
7029,0.05,0.2,0.4,0.1,0.25
7030,0.05,0.15,0.45,0.1,0.25
7031,0.05,0.1,0.5,0.1,0.25
7032,0.05,0.05,0.55,0.1,0.25
7033,0.05,0.0,0.6,0.1,0.25
7034,0.1,0.55,0.0,0.1,0.25
7035,0.1,0.5,0.05,0.1,0.25
7036,0.1,0.45,0.1,0.1,0.25
7037,0.1,0.4,0.15,0.1,0.25
7038,0.1,0.35,0.2,0.1,0.25
7039,0.1,0.3,0.25,0.1,0.25
7040,0.1,0.25,0.3,0.1,0.25
7041,0.1,0.2,0.35,0.1,0.25
7042,0.1,0.15,0.4,0.1,0.25
7043,0.1,0.1,0.45,0.1,0.25
7044,0.1,0.05,0.5,0.1,0.25
7045,0.1,0.0,0.55,0.1,0.25
7046,0.15,0.5,0.0,0.1,0.25
7047,0.15,0.45,0.05,0.1,0.25
7048,0.15,0.4,0.1,0.1,0.25
7049,0.15,0.35,0.15,0.1,0.25
7050,0.15,0.3,0.2,0.1,0.25
7051,0.15,0.25,0.25,0.1,0.25
7052,0.15,0.2,0.3,0.1,0.25
7053,0.15,0.15,0.35,0.1,0.25
7054,0.15,0.1,0.4,0.1,0.25
7055,0.15,0.05,0.45,0.1,0.25
7056,0.15,0.0,0.5,0.1,0.25
7057,0.2,0.45,0.0,0.1,0.25
7058,0.2,0.4,0.05,0.1,0.25
7059,0.2,0.35,0.1,0.1,0.25
7060,0.2,0.3,0.15,0.1,0.25
7061,0.2,0.25,0.2,0.1,0.25
7062,0.2,0.2,0.25,0.1,0.25
7063,0.2,0.15,0.3,0.1,0.25
7064,0.2,0.1,0.35,0.1,0.25
7065,0.2,0.05,0.4,0.1,0.25
7066,0.2,0.0,0.45,0.1,0.25
7067,0.25,0.4,0.0,0.1,0.25
7068,0.25,0.35,0.05,0.1,0.25
7069,0.25,0.3,0.1,0.1,0.25
7070,0.25,0.25,0.15,0.1,0.25
7071,0.25,0.2,0.2,0.1,0.25
7072,0.25,0.15,0.25,0.1,0.25
7073,0.25,0.1,0.3,0.1,0.25
7074,0.25,0.05,0.35,0.1,0.25
7075,0.25,0.0,0.4,0.1,0.25
7076,0.3,0.35,0.0,0.1,0.25
7077,0.3,0.3,0.05,0.1,0.25
7078,0.3,0.25,0.1,0.1,0.25
7079,0.3,0.2,0.15,0.1,0.25
7080,0.3,0.15,0.2,0.1,0.25
7081,0.3,0.1,0.25,0.1,0.25
7082,0.3,0.05,0.3,0.1,0.25
7083,0.3,0.0,0.35,0.1,0.25
7084,0.35,0.3,0.0,0.1,0.25
7085,0.35,0.25,0.05,0.1,0.25
7086,0.35,0.2,0.1,0.1,0.25
7087,0.35,0.15,0.15,0.1,0.25
7088,0.35,0.1,0.2,0.1,0.25
7089,0.35,0.05,0.25,0.1,0.25
7090,0.35,0.0,0.3,0.1,0.25
7091,0.4,0.25,0.0,0.1,0.25
7092,0.4,0.2,0.05,0.1,0.25
7093,0.4,0.15,0.1,0.1,0.25
7094,0.4,0.1,0.15,0.1,0.25
7095,0.4,0.05,0.2,0.1,0.25
7096,0.4,0.0,0.25,0.1,0.25
7097,0.45,0.2,0.0,0.1,0.25
7098,0.45,0.15,0.05,0.1,0.25
7099,0.45,0.1,0.1,0.1,0.25
7100,0.45,0.05,0.15,0.1,0.25
7101,0.45,0.0,0.2,0.1,0.25
7102,0.5,0.15,0.0,0.1,0.25
7103,0.5,0.1,0.05,0.1,0.25
7104,0.5,0.05,0.1,0.1,0.25
7105,0.5,0.0,0.15,0.1,0.25
7106,0.55,0.1,0.0,0.1,0.25
7107,0.55,0.05,0.05,0.1,0.25
7108,0.55,0.0,0.1,0.1,0.25
7109,0.6,0.05,0.0,0.1,0.25
7110,0.6,0.0,0.05,0.1,0.25
7111,0.65,0.0,0.0,0.1,0.25
7112,0.0,0.6,0.0,0.15,0.25
7113,0.0,0.55,0.05,0.15,0.25
7114,0.0,0.5,0.1,0.15,0.25
7115,0.0,0.45,0.15,0.15,0.25
7116,0.0,0.4,0.2,0.15,0.25
7117,0.0,0.35,0.25,0.15,0.25
7118,0.0,0.3,0.3,0.15,0.25
7119,0.0,0.25,0.35,0.15,0.25
7120,0.0,0.2,0.4,0.15,0.25
7121,0.0,0.15,0.45,0.15,0.25
7122,0.0,0.1,0.5,0.15,0.25
7123,0.0,0.05,0.55,0.15,0.25
7124,0.0,0.0,0.6,0.15,0.25
7125,0.05,0.55,0.0,0.15,0.25
7126,0.05,0.5,0.05,0.15,0.25
7127,0.05,0.45,0.1,0.15,0.25
7128,0.05,0.4,0.15,0.15,0.25
7129,0.05,0.35,0.2,0.15,0.25
7130,0.05,0.3,0.25,0.15,0.25
7131,0.05,0.25,0.3,0.15,0.25
7132,0.05,0.2,0.35,0.15,0.25
7133,0.05,0.15,0.4,0.15,0.25
7134,0.05,0.1,0.45,0.15,0.25
7135,0.05,0.05,0.5,0.15,0.25
7136,0.05,0.0,0.55,0.15,0.25
7137,0.1,0.5,0.0,0.15,0.25
7138,0.1,0.45,0.05,0.15,0.25
7139,0.1,0.4,0.1,0.15,0.25
7140,0.1,0.35,0.15,0.15,0.25
7141,0.1,0.3,0.2,0.15,0.25
7142,0.1,0.25,0.25,0.15,0.25
7143,0.1,0.2,0.3,0.15,0.25
7144,0.1,0.15,0.35,0.15,0.25
7145,0.1,0.1,0.4,0.15,0.25
7146,0.1,0.05,0.45,0.15,0.25
7147,0.1,0.0,0.5,0.15,0.25
7148,0.15,0.45,0.0,0.15,0.25
7149,0.15,0.4,0.05,0.15,0.25
7150,0.15,0.35,0.1,0.15,0.25
7151,0.15,0.3,0.15,0.15,0.25
7152,0.15,0.25,0.2,0.15,0.25
7153,0.15,0.2,0.25,0.15,0.25
7154,0.15,0.15,0.3,0.15,0.25
7155,0.15,0.1,0.35,0.15,0.25
7156,0.15,0.05,0.4,0.15,0.25
7157,0.15,0.0,0.45,0.15,0.25
7158,0.2,0.4,0.0,0.15,0.25
7159,0.2,0.35,0.05,0.15,0.25
7160,0.2,0.3,0.1,0.15,0.25
7161,0.2,0.25,0.15,0.15,0.25
7162,0.2,0.2,0.2,0.15,0.25
7163,0.2,0.15,0.25,0.15,0.25
7164,0.2,0.1,0.3,0.15,0.25
7165,0.2,0.05,0.35,0.15,0.25
7166,0.2,0.0,0.4,0.15,0.25
7167,0.25,0.35,0.0,0.15,0.25
7168,0.25,0.3,0.05,0.15,0.25
7169,0.25,0.25,0.1,0.15,0.25
7170,0.25,0.2,0.15,0.15,0.25
7171,0.25,0.15,0.2,0.15,0.25
7172,0.25,0.1,0.25,0.15,0.25
7173,0.25,0.05,0.3,0.15,0.25
7174,0.25,0.0,0.35,0.15,0.25
7175,0.3,0.3,0.0,0.15,0.25
7176,0.3,0.25,0.05,0.15,0.25
7177,0.3,0.2,0.1,0.15,0.25
